date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EVOTF')","('high', 'EVOTF')","('low', 'EVOTF')","('close', 'EVOTF')","('adj_close', 'EVOTF')","('volume', 'EVOTF')","('currency', '')"
2024-02-26,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-02-27,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-02-28,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-02-29,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-03-01,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-03-04,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-03-05,13.930000305175781,13.930000305175781,13.829999923706055,13.829999923706055,13.829999923706055,200,,,,,,,,
2024-03-06,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-03-07,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-03-08,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-03-11,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-03-12,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-03-13,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-03-14,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-03-15,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-03-18,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-03-19,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-03-20,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-03-21,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-03-22,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-03-25,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-03-26,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-03-27,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-03-28,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-01,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-02,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-03,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-04,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-05,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-08,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-09,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-10,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-11,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-12,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-15,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-16,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-17,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-18,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-19,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-22,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-23,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,13.829999923706055,0,,,,,,,,
2024-04-24,10.350000381469727,10.4399995803833,10.180000305175781,10.180000305175781,10.180000305175781,600,,,,,,,,
2024-04-25,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-04-26,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-04-29,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-04-30,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-05-01,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-05-02,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-05-03,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-05-06,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-05-07,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-05-08,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-05-09,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-05-10,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-05-13,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-05-14,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-05-15,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-05-16,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-05-17,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-05-20,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-05-21,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-05-22,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,,,,,,,,
2024-05-23,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,200,,,,,,,,
2024-05-24,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,,,,,,,,
2024-05-28,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,,,,,,,,
2024-05-29,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,,,,,,,,
2024-05-30,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,,,,,,,,
2024-05-31,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,,,,,,,,
2024-06-03,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,,,,,,,,
2024-06-04,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,,,,,,,,
2024-06-05,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,,,,,,,,
2024-06-06,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,,,,,,,,
2024-06-07,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,,,,,,,,
2024-06-10,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,,,,,,,,
2024-06-11,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,,,,,,,,
2024-06-12,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,,,,,,,,
2024-06-13,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,,,,,,,,
2024-06-14,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,182,,,,,,,,
2024-06-17,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,0,,,,,,,,
2024-06-18,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,0,,,,,,,,
2024-06-20,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,0,,,,,,,,
2024-06-21,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,0,,,,,,,,
2024-06-24,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,0,,,,,,,,
2024-06-25,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,0,,,,,,,,
2024-06-26,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,0,,,,,,,,
2024-06-27,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,0,,,,,,,,
2024-06-28,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,0,,,,,,,,
2024-07-01,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,0,,,,,,,,
2024-07-02,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,0,,,,,,,,
2024-07-03,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,0,,,,,,,,
2024-07-05,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,0,,,,,,,,
2024-07-08,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,0,,,,,,,,
2024-07-09,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,0,,,,,,,,
2024-07-10,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,8.979999542236328,0,,,,,,,,
2024-07-11,10.149999618530273,10.149999618530273,10.130000114440918,10.130000114440918,10.130000114440918,2020,,,,,,,,
2024-07-12,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0,,,,,,,,
2024-07-15,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0,,,,,,,,
2024-07-16,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0,,,,,,,,
2024-07-17,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0,,,,,,,,
2024-07-18,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0,,,,,,,,
2024-07-19,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0,,,,,,,,
2024-07-22,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0,,,,,,,,
2024-07-23,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0,,,,,,,,
2024-07-24,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0,,,,,,,,
2024-07-25,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0,,,,,,,,
2024-07-26,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0,,,,,,,,
2024-07-29,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0,,,,,,,,
2024-07-30,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0,,,,,,,,
2024-07-31,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0,,,,,,,,
2024-08-01,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0,,,,,,,,
2024-08-02,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,0,,,,,,,,
2024-08-05,8.779999732971191,8.779999732971191,8.779999732971191,8.779999732971191,8.779999732971191,100,,,,,,,,
2024-08-06,8.630000114440918,8.630000114440918,7.630000114440918,7.630000114440918,7.630000114440918,900,,,,,,,,
2024-08-07,7.630000114440918,7.630000114440918,7.630000114440918,7.630000114440918,7.630000114440918,0,,,,,,,,
2024-08-08,7.630000114440918,7.630000114440918,7.630000114440918,7.630000114440918,7.630000114440918,0,,,,,,,,
2024-08-09,7.630000114440918,7.630000114440918,7.630000114440918,7.630000114440918,7.630000114440918,0,,,,,,,,
2024-08-12,7.630000114440918,7.630000114440918,7.630000114440918,7.630000114440918,7.630000114440918,0,,,,,,,,
2024-08-13,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,100,,,,,,,,
2024-08-14,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,0,,,,,,,,
2024-08-15,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,0,,,,,,,,
2024-08-16,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,0,,,,,,,,
2024-08-19,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,0,,,,,,,,
2024-08-20,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,0,,,,,,,,
2024-08-21,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,0,,,,,,,,
2024-08-22,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,0,,,,,,,,
2024-08-23,6.639999866485596,6.639999866485596,6.639999866485596,6.639999866485596,6.639999866485596,100,,,,,,,,
2024-08-26,6.960000038146973,7.099999904632568,6.960000038146973,7.099999904632568,7.099999904632568,200,,,,,,,,
2024-08-27,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-08-28,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-08-29,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-08-30,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-03,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-04,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-05,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-06,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-09,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-10,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-11,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-12,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-13,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-16,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-17,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-18,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-19,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-20,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-23,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-24,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-25,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-26,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-27,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-09-30,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,,,,,,,
2024-10-01,6.739999771118164,6.739999771118164,6.739999771118164,6.739999771118164,6.739999771118164,180,,,,,,,,
2024-10-02,6.739999771118164,6.739999771118164,6.739999771118164,6.739999771118164,6.739999771118164,0,,,,,,,,
2024-10-03,6.739999771118164,6.739999771118164,6.739999771118164,6.739999771118164,6.739999771118164,0,,,,,,,,
2024-10-04,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,200,,,,,,,,
2024-10-07,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-08,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-09,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-10,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-11,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-14,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-15,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-16,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-17,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-18,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-21,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-22,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-23,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-24,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-25,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-28,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-29,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-30,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-10-31,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-01,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-04,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-05,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-06,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-07,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-08,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-11,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-12,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-13,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-14,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-15,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-18,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-19,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-20,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-21,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-22,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-25,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-26,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-27,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-11-29,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-12-02,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,6.773099899291992,0,,,,,,,,
2024-12-03,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,6930,,,,,,,,
2024-12-04,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,,,,,,,,
2024-12-05,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,,,,,,,,
2024-12-06,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,,,,,,,,
2024-12-09,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,,,,,,,,
2024-12-10,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,,,,,,,,
2024-12-11,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,,,,,,,,
2024-12-12,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,,,,,,,,
2024-12-13,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,,,,,,,,
2024-12-16,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,,,,,,,,
2024-12-17,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,,,,,,,,
2024-12-18,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,,,,,,,,
2024-12-19,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,,,,,,,,
2024-12-20,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,,,,,,,,
2024-12-23,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,,,,,,,,
2024-12-24,9.350000381469727,9.850000381469727,9.350000381469727,9.850000381469727,9.850000381469727,300,,,,,,,,
2024-12-26,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,100,,,,,,,,
2024-12-27,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,0,,,,,,,,
2024-12-30,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,0,,,,,,,,
2024-12-31,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,0,,,,,,,,
2025-01-02,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,0,,,,,,,,
2025-01-03,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,0,,,,,,,,
2025-01-06,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,0,,,,,,,,
2025-01-07,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,0,,,,,,,,
2025-01-08,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,0,,,,,,,,
2025-01-10,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,0,,,,,,,,
2025-01-13,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,0,,,,,,,,
2025-01-14,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,0,,,,,,,,
2025-01-15,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,0,,,,,,,,
2025-01-16,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,0,,,,,,,,
2025-01-17,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,0,,,,,,,,
2025-01-21,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,300,,,,,,,,
2025-01-22,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,0,,,,,,,,
2025-01-23,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,0,,,,,,,,
2025-01-24,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,0,,,,,,,,
2025-01-27,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,0,,,,,,,,
2025-01-28,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,0,,,,,,,,
2025-01-29,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,0,,,,,,,,
2025-01-30,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,0,,,,,,,,
2025-01-31,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,0,,,,,,,,
2025-02-03,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,0,,,,,,,,
2025-02-04,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,0,,,,,,,,
2025-02-05,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,0,,,,,,,,
2025-02-06,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,0,,,,,,,,
2025-02-07,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,0,,,,,,,,
2025-02-10,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,0,,,,,,,,
2025-02-11,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,0,,,,,,,,
2025-02-12,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,8.270600318908691,0,,,,,,,,
