date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'IHRTB')","('high', 'IHRTB')","('low', 'IHRTB')","('close', 'IHRTB')","('adj_close', 'IHRTB')","('volume', 'IHRTB')","('currency', '')"
2024-03-05,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-03-06,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-03-07,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-03-08,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-03-11,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-03-12,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-03-13,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-03-14,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-03-15,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-03-18,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-03-19,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-03-20,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-03-21,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-03-22,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-03-25,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-03-26,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-03-27,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-03-28,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-04-01,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-04-02,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-04-03,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-04-04,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-04-05,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-04-08,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-04-09,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-04-10,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,2223,,,,,,,,
2024-04-11,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-04-12,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-04-15,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-04-16,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-04-17,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-04-18,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-04-19,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-04-22,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-04-23,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-04-24,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-04-25,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-04-26,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-04-29,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-04-30,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-05-01,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-05-02,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-05-03,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-05-06,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-05-07,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-05-08,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-05-09,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-05-10,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,0,,,,,,,,
2024-05-13,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,50188,,,,,,,,
2024-05-14,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-05-15,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-05-16,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-05-17,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-05-20,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-05-21,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-05-22,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-05-23,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-05-24,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-05-28,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-05-29,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-05-30,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-05-31,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-03,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-04,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-05,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-06,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-07,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-10,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-11,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-12,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-13,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-14,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-17,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-18,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-20,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-21,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-24,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-25,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-26,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-27,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-06-28,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-01,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-02,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-03,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-05,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-08,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-09,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-10,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-11,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-12,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-15,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-16,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-17,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-18,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-19,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-22,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-23,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-24,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-25,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-26,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,1.1799999475479126,0,,,,,,,,
2024-07-29,1.5,1.5,1.5,1.5,1.5,615,,,,,,,,
2024-07-30,1.5,1.5,1.5,1.5,1.5,8347,,,,,,,,
2024-07-31,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-01,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-02,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-05,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-06,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-07,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-08,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-09,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-12,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-13,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-14,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-15,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-16,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-19,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-20,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-21,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-22,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-23,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-26,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-27,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-28,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-29,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-08-30,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-03,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-04,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-05,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-06,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-09,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-10,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-11,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-12,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-13,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-16,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-17,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-18,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-19,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-20,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-23,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-24,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-25,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-26,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-27,1.5,1.5,1.5,1.5,1.5,0,,,,,,,,
2024-09-30,2.25,2.25,2.25,2.25,2.25,500,,,,,,,,
2024-10-01,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-02,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-03,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-04,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-07,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-08,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-09,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-10,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-11,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-14,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-15,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-16,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-17,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-18,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-21,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-22,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-23,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-24,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-25,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-28,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-29,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-30,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-10-31,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-11-01,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-11-04,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-11-05,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-11-06,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-11-07,2.25,2.25,2.25,2.25,2.25,0,,,,,,,,
2024-11-08,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1000,,,,,,,,
2024-11-11,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,,,,,,,
2024-11-12,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,,,,,,,
2024-11-13,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,,,,,,,
2024-11-14,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,,,,,,,
2024-11-15,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,,,,,,,
2024-11-18,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,,,,,,,
2024-11-19,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,,,,,,,
2024-11-20,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,,,,,,,
2024-11-21,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,,,,,,,
2024-11-22,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,,,,,,,
2024-11-25,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,,,,,,,
2024-11-26,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,,,,,,,
2024-11-27,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,,,,,,,
2024-11-29,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,,,,,,,
2024-12-02,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,,,,,,,
2024-12-03,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,16547,,,,,,,,
2024-12-04,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-12-05,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-12-06,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-12-09,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-12-10,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-12-11,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-12-12,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-12-13,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-12-16,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-12-17,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-12-18,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-12-19,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,150,,,,,,,,
2024-12-20,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-12-23,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-12-24,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-12-26,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-12-27,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-12-30,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2024-12-31,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2025-01-02,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2025-01-03,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2025-01-06,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2025-01-07,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2025-01-08,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2025-01-10,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2025-01-13,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,,,,,,,,
2025-01-14,1.350000023841858,1.7000000476837158,1.350000023841858,1.7000000476837158,1.7000000476837158,63652,,,,,,,,
2025-01-15,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0,,,,,,,,
2025-01-16,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0,,,,,,,,
2025-01-17,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0,,,,,,,,
2025-01-21,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0,,,,,,,,
2025-01-22,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0,,,,,,,,
2025-01-23,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,7844,,,,,,,,
2025-01-24,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-01-27,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-01-28,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-01-29,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-01-30,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-01-31,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-03,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-04,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-05,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-06,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-07,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-10,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-11,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-12,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-13,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-14,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-18,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-19,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-20,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-21,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-24,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-25,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-26,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-27,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-02-28,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-03-03,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-03-04,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-03-05,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-03-06,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-03-07,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-03-10,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
2025-03-11,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,1.5099999904632568,0,,,,,,,,
