Ticket,Ticket Name,Company Description,Currency,Price Today,Price Today (USD),Today's Price Date,52W Low Price,52W Low Date,Return (90D) %,Price Peak (5Y),Date Peak (5Y),Bottom Price After Peak (5Y),Bottom Date After Peak (5Y),Drawdown From Peak (5Y) %,Avg Volume (30D),Volatility (90D),Hit +30% From Bottom Date,Days Bottom → Hit30,Hit +30% From 52W Low Date,Days 52W Low → Hit30,180D Low Price,180D Low Date,Spike +30% Date,Spike +30% In Last 30D
WYNN,WYNN,Business description unavailable.,USD,120.33,120.33,2025-12-30,65.64,2025-04-08,-8.7,136.08,2021-03-17,50.56,2022-06-23,62.8,1446406,0.0241,2022-08-12,50.0,2025-05-08,30.0,73.03,2025-04-14,2025-05-13,True
CLS,CLS,Business description unavailable.,USD,299.4,299.4,2025-12-30,66.15,2025-04-04,19.0,352.61,2025-11-05,270.92,2025-12-18,23.2,2740080,0.0508,,,2025-04-23,19.0,80.56,2025-04-16,2025-05-13,True
BA,BA,Business description unavailable.,USD,218.5,218.5,2025-12-30,136.59,2025-04-04,1.5,269.19,2021-03-12,115.86,2022-06-13,57.0,8537363,0.0213,2022-07-19,36.0,2025-04-25,21.0,155.52,2025-04-15,2025-05-13,True
TFIN,TFIN,Business description unavailable.,USD,62.92,62.92,2025-12-30,46.72,2025-04-21,31.7,133.63,2021-11-24,45.99,2022-12-19,65.6,250336,0.028,2023-02-02,45.0,2025-05-13,22.0,46.72,2025-04-21,2025-05-13,True
SE,SE,Business description unavailable.,USD,128.35,128.35,2025-12-30,104.87,2025-01-02,-29.5,366.99,2021-10-19,34.82,2024-01-17,90.5,4634213,0.0288,2024-02-26,40.0,2025-02-18,47.0,116.53,2025-04-21,2025-05-13,False
JEF,JEF,Business description unavailable.,USD,62.73,62.73,2025-12-30,40.19,2025-04-08,-0.5,79.56,2024-12-16,40.19,2025-04-08,49.5,1550553,0.0295,2025-05-12,34.0,2025-05-12,34.0,40.69,2025-04-21,2025-05-13,True
SHOP,SHOP,Business description unavailable.,USD,163.74,163.74,2025-12-30,76.89,2025-04-04,9.5,179.01,2025-10-29,139.93,2025-11-17,21.8,7200383,0.0295,,,2025-05-12,38.0,81.64,2025-04-21,2025-05-13,True
AES,AES,Business description unavailable.,USD,14.5,14.5,2025-12-30,9.38,2025-04-21,-4.5,25.65,2022-12-13,9.38,2025-04-21,63.4,6846240,0.0182,2025-05-13,22.0,2025-05-13,22.0,9.38,2025-04-21,2025-05-13,True
NGS,NGS,Business description unavailable.,USD,33.99,33.99,2025-12-30,17.22,2025-04-08,21.5,34.01,2025-12-24,,,,93096,0.0221,,,2025-05-13,35.0,17.83,2025-04-30,2025-05-13,True
IFX.DE,IFX.DE,Business description unavailable.,EUR,37.73,,2025-12-30,24.34,2025-04-09,14.2,41.88,2021-11-18,20.47,2022-07-05,51.1,3318379,0.0211,2022-08-03,29.0,2025-05-12,33.0,26.62,2025-04-17,2025-05-13,True
SDRL,SDRL,Business description unavailable.,USD,34.53,34.53,2025-12-30,18.74,2025-04-10,9.6,55.34,2024-07-25,18.74,2025-04-10,66.1,769686,0.027,2025-05-12,32.0,2025-05-12,32.0,18.96,2025-04-15,2025-05-13,True
TL0.DE,TL0.DE,Business description unavailable.,EUR,393.5,,2025-12-30,207.35,2025-04-09,4.8,461.1,2024-12-18,207.35,2025-04-09,55.0,31199,0.0258,2025-05-12,33.0,2025-05-12,33.0,207.6,2025-04-22,2025-05-12,True
IBIDF,IBIDF,Business description unavailable.,USD,40.5,40.5,2025-12-30,1.33,2025-02-18,41.1,42.5,2025-11-17,35.78,2025-11-25,15.8,253,0.0416,,,2025-03-28,38.0,5.91,2025-04-24,2025-05-12,True
HIMX,HIMX,Business description unavailable.,USD,8.23,8.23,2025-12-30,5.66,2025-04-08,-4.7,12.4,2021-06-30,4.19,2022-09-30,66.2,1035203,0.0366,2022-11-10,41.0,2025-05-02,24.0,6.03,2025-04-21,2025-05-12,True
XPNGF,XPNGF,Business description unavailable.,USD,10.0,10.0,2025-12-30,6.58,2024-12-27,-8.5,19.65,2022-02-15,3.01,2024-04-16,84.7,103,0.0293,2024-05-01,15.0,2025-02-14,49.0,7.95,2025-04-14,2025-05-12,True
XNET,XNET,Business description unavailable.,USD,7.18,7.18,2025-12-30,1.96,2025-01-13,-26.4,10.78,2025-10-07,6.55,2025-11-20,39.2,391740,0.0402,,,2025-01-28,15.0,3.51,2025-04-16,2025-05-12,True
WOR,WOR,Business description unavailable.,USD,51.91,51.91,2025-12-30,38.43,2025-01-02,-5.7,66.97,2025-08-27,51.91,2025-12-30,22.5,209890,0.0154,,,2025-03-26,83.0,46.01,2025-04-21,2025-05-12,False
VAL,VAL,Business description unavailable.,USD,50.64,50.64,2025-12-30,28.94,2025-04-08,-1.1,79.98,2024-07-15,28.94,2025-04-08,63.8,1018040,0.0312,2025-05-09,31.0,2025-05-09,31.0,30.1,2025-04-16,2025-05-12,True
APTV,APTV,Business description unavailable.,USD,76.9,76.9,2025-12-30,47.92,2025-04-11,-11.7,178.12,2021-11-03,47.92,2025-04-11,73.1,2197103,0.0178,2025-05-12,31.0,2025-05-12,31.0,50.1,2025-04-14,2025-05-12,True
SWIM,SWIM,Business description unavailable.,USD,6.23,6.23,2025-12-30,4.72,2025-04-21,-15.4,32.7,2021-05-17,2.11,2023-10-27,93.5,617783,0.0263,2023-12-14,48.0,2025-05-12,21.0,4.72,2025-04-21,2025-05-12,True
IREN,IREN,Business description unavailable.,USD,38.3,38.3,2025-12-30,5.3,2025-04-08,-18.6,76.41,2025-11-05,33.78,2025-12-17,55.8,35331806,0.0689,,,2025-05-09,31.0,5.45,2025-04-15,2025-05-12,True
APH,APH,Business description unavailable.,USD,136.2,136.2,2025-12-30,58.79,2025-04-04,9.5,143.57,2025-11-10,126.51,2025-12-17,11.9,7564060,0.0218,,,2025-04-30,26.0,63.27,2025-04-21,2025-05-12,True
TDW,TDW,Business description unavailable.,USD,50.75,50.75,2025-12-30,32.27,2025-04-16,-7.4,108.83,2024-05-07,32.27,2025-04-16,70.3,689610,0.0319,2025-05-12,26.0,2025-05-12,26.0,32.27,2025-04-16,2025-05-12,True
XPO,XPO,Business description unavailable.,USD,137.69,137.69,2025-12-30,91.46,2025-04-08,8.5,158.2,2024-12-16,91.46,2025-04-08,42.2,1480226,0.0273,2025-05-12,34.0,2025-05-12,34.0,93.49,2025-04-16,2025-05-12,True
VTLE,VTLE,Business description unavailable.,USD,17.92,17.92,2025-12-12,13.0,2025-04-08,8.5,116.32,2022-06-07,13.0,2025-04-08,88.8,602569,0.0364,2025-05-12,34.0,2025-05-12,34.0,13.0,2025-04-08,2025-05-12,True
AMPX,AMPX,Business description unavailable.,USD,7.83,7.83,2025-12-30,1.78,2025-03-11,-35.0,14.61,2025-10-15,7.83,2025-12-30,46.4,5550533,0.0656,,,2025-03-21,10.0,2.07,2025-04-21,2025-05-12,True
AMSC,AMSC,Business description unavailable.,USD,28.95,28.95,2025-12-30,15.8,2025-04-04,-51.1,66.68,2025-10-15,28.95,2025-12-30,56.6,832680,0.0733,,,2025-05-02,28.0,17.52,2025-04-21,2025-05-12,True
VSH,VSH,Business description unavailable.,USD,14.78,14.78,2025-12-30,10.36,2025-04-08,-3.5,28.42,2023-07-18,10.36,2025-04-08,63.6,1495183,0.0307,2025-05-12,34.0,2025-05-12,34.0,10.68,2025-04-16,2025-05-12,True
TEX,TEX,Business description unavailable.,USD,53.79,53.79,2025-12-30,31.86,2025-04-08,4.4,65.36,2024-07-26,31.86,2025-04-08,51.3,1109420,0.0336,2025-05-12,34.0,2025-05-12,34.0,33.16,2025-04-21,2025-05-12,True
TIXT,TIXT,Business description unavailable.,USD,4.31,4.31,2025-10-31,2.2,2025-04-08,20.4,39.06,2021-10-25,2.2,2025-04-08,94.4,442751,0.0207,2025-05-12,34.0,2025-05-12,34.0,2.2,2025-04-08,2025-05-12,True
ALRS,ALRS,Business description unavailable.,USD,22.32,22.32,2025-12-30,15.66,2025-04-11,3.2,31.67,2021-11-05,12.14,2023-05-08,61.7,86796,0.0156,2023-06-02,25.0,2025-05-05,24.0,15.98,2025-04-14,2025-05-12,True
AS,AS,Business description unavailable.,USD,37.75,37.75,2025-12-30,20.97,2025-04-08,8.0,41.48,2025-08-22,29.54,2025-11-07,28.8,4183956,0.0243,2025-12-09,32.0,2025-05-08,30.0,21.66,2025-04-21,2025-05-12,True
ATEYY,ATEYY,Business description unavailable.,USD,127.0,127.0,2025-12-30,35.81,2025-04-04,24.2,152.06,2025-11-03,119.99,2025-11-21,21.1,60963,0.0401,,,2025-05-12,38.0,37.9,2025-04-16,2025-05-12,True
AVGO,AVGO,Business description unavailable.,USD,349.85,349.85,2025-12-30,145.42,2025-04-04,5.1,412.18,2025-12-10,325.4,2025-12-17,21.1,36945713,0.0327,,,2025-04-25,21.0,165.22,2025-04-21,2025-05-12,True
ZBRA,ZBRA,Business description unavailable.,USD,246.74,246.74,2025-12-30,213.54,2025-04-08,-15.4,614.55,2021-12-10,197.99,2023-11-01,67.8,619233,0.0273,2023-12-14,43.0,2025-05-12,34.0,222.05,2025-04-21,2025-05-12,False
WRBY,WRBY,Business description unavailable.,USD,22.02,22.02,2025-12-30,14.0,2025-04-21,-18.8,59.5,2021-11-17,9.69,2023-03-17,83.7,4818403,0.0501,2023-07-07,112.0,2025-05-12,21.0,14.0,2025-04-21,2025-05-12,True
TTI,TTI,Business description unavailable.,USD,9.34,9.34,2025-12-30,2.13,2025-04-08,59.7,9.4,2025-12-29,,,,2090183,0.0407,,,2025-04-30,22.0,2.29,2025-04-14,2025-05-12,True
TUYA,TUYA,Business description unavailable.,USD,2.14,2.14,2025-12-30,1.58,2025-01-13,-14.4,24.51,2021-05-26,0.78,2022-10-24,96.8,971400,0.0261,2022-11-15,22.0,2025-01-22,9.0,1.89,2025-04-21,2025-05-12,False
VSCO,VSCO,Business description unavailable.,USD,54.77,54.77,2025-12-30,14.87,2025-04-03,86.6,74.77,2021-08-13,14.3,2023-10-05,80.9,2903886,0.0365,2023-10-20,15.0,2025-04-09,6.0,15.62,2025-04-16,2025-05-12,True
SYNA,SYNA,Business description unavailable.,USD,75.01,75.01,2025-12-30,42.92,2025-04-08,10.5,292.85,2021-12-07,42.92,2025-04-08,85.3,489273,0.0297,2025-04-24,16.0,2025-04-24,16.0,48.07,2025-04-16,2025-05-12,True
AXTI,AXTI,Business description unavailable.,USD,15.8,15.8,2025-12-30,1.16,2025-04-11,221.8,16.38,2025-12-11,12.36,2025-12-17,24.5,3728743,0.0711,,,2025-05-12,31.0,1.16,2025-04-14,2025-05-12,True
SYM,SYM,Business description unavailable.,USD,60.27,60.27,2025-12-30,17.5,2025-04-04,3.7,87.3,2025-11-26,55.99,2025-12-17,35.9,3530723,0.0766,,,2025-05-02,28.0,19.62,2025-04-21,2025-05-12,True
TCI,TCI,Business description unavailable.,USD,56.76,56.76,2025-12-30,25.84,2025-01-31,23.0,58.81,2025-12-22,55.06,2025-12-26,6.4,2583,0.0305,,,2025-05-12,101.0,27.07,2025-04-28,2025-05-12,True
AL,AL,Business description unavailable.,USD,64.26,64.26,2025-12-30,40.03,2025-04-08,1.4,64.26,2025-12-30,,,,1915550,0.0013,,,2025-05-06,28.0,41.0,2025-04-21,2025-05-12,True
WDC,WDC,Business description unavailable.,USD,176.06,176.06,2025-12-30,30.42,2025-04-04,34.9,187.2,2025-12-11,166.26,2025-12-17,11.2,7717496,0.0405,,,2025-04-24,20.0,35.48,2025-04-16,2025-05-12,True
JHG,JHG,Business description unavailable.,USD,47.61,47.61,2025-12-30,28.61,2025-04-08,8.9,47.67,2025-12-29,,,,1524640,0.0209,,,2025-05-12,34.0,28.73,2025-04-21,2025-05-12,True
INDI,INDI,Business description unavailable.,USD,3.57,3.57,2025-12-30,1.6,2025-04-04,-11.0,15.85,2021-11-17,1.6,2025-04-04,89.9,3041333,0.0532,2025-05-07,33.0,2025-05-07,33.0,1.82,2025-04-23,2025-05-12,True
TPR,TPR,Business description unavailable.,USD,129.53,129.53,2025-12-30,59.9,2025-04-08,14.2,131.3,2025-12-26,,,,2991966,0.0238,,,2025-05-12,34.0,62.14,2025-04-16,2025-05-12,True
ASTS,ASTS,Business description unavailable.,USD,74.68,74.68,2025-12-30,17.72,2025-01-29,31.2,95.69,2025-10-15,50.7,2025-11-20,47.0,13747516,0.0692,2025-12-04,14.0,2025-02-04,6.0,20.76,2025-04-21,2025-05-12,True
HRI,HRI,Business description unavailable.,USD,152.67,152.67,2025-12-30,100.73,2025-04-22,27.5,233.93,2024-11-06,100.73,2025-04-22,56.9,424846,0.0288,2025-05-12,20.0,2025-05-12,20.0,100.73,2025-04-22,2025-05-12,True
AGCO,AGCO,Business description unavailable.,USD,104.73,104.73,2025-12-30,75.16,2025-04-08,0.1,133.03,2023-07-19,75.16,2025-04-08,43.5,732346,0.0178,2025-05-09,31.0,2025-05-09,31.0,79.26,2025-04-21,2025-05-12,True
ALLT,ALLT,Business description unavailable.,USD,9.74,9.74,2025-12-30,4.71,2025-04-07,-7.1,20.47,2021-06-14,1.29,2023-12-06,93.7,457260,0.033,2024-01-22,47.0,2025-04-24,17.0,5.38,2025-04-21,2025-05-12,True
HZO,HZO,Business description unavailable.,USD,24.34,24.34,2025-12-30,17.66,2025-04-15,-5.8,66.48,2021-05-10,17.66,2025-04-15,73.4,296093,0.0344,2025-05-12,27.0,2025-05-12,27.0,17.66,2025-04-15,2025-05-12,True
SWKS,SWKS,Business description unavailable.,USD,64.46,64.46,2025-12-30,47.71,2025-04-08,-14.6,175.92,2021-04-26,47.71,2025-04-08,72.9,2624056,0.0233,2025-04-30,22.0,2025-04-30,22.0,54.17,2025-04-16,2025-05-12,False
AIP,AIP,Business description unavailable.,USD,15.61,15.61,2025-12-30,5.59,2025-04-08,48.7,27.16,2021-11-30,3.36,2022-12-14,87.6,574330,0.0617,2022-12-21,7.0,2025-05-08,30.0,5.82,2025-04-17,2025-05-12,True
TWLO,TWLO,Business description unavailable.,USD,144.14,144.14,2025-12-30,81.34,2025-04-08,40.4,443.49,2021-02-18,42.74,2022-11-04,90.4,2084266,0.0318,2023-01-23,80.0,2025-05-12,34.0,81.56,2025-04-21,2025-05-12,True
KTB,KTB,Business description unavailable.,USD,61.6,61.6,2025-12-30,51.13,2025-04-08,-24.4,92.82,2025-01-30,51.13,2025-04-08,44.9,701983,0.0277,2025-05-08,30.0,2025-05-08,30.0,52.53,2025-04-16,2025-05-12,True
LUV,LUV,Business description unavailable.,USD,41.27,41.27,2025-12-30,23.67,2025-04-21,28.4,59.64,2021-04-06,21.13,2023-10-31,64.6,9610330,0.0228,2023-12-07,37.0,2025-05-12,21.0,23.67,2025-04-21,2025-05-12,True
PZZA,PZZA,Business description unavailable.,USD,39.0,39.0,2025-12-30,29.48,2025-04-15,-18.2,123.94,2021-11-04,29.48,2025-04-15,76.2,709616,0.0333,2025-05-12,27.0,2025-05-12,27.0,29.48,2025-04-15,2025-05-12,True
LSCC,LSCC,Business description unavailable.,USD,74.58,74.58,2025-12-30,37.84,2025-04-08,1.3,97.26,2023-08-31,37.84,2025-04-08,61.1,1734446,0.0311,2025-05-02,24.0,2025-05-02,24.0,41.18,2025-04-17,2025-05-12,True
NUS,NUS,Business description unavailable.,USD,9.71,9.71,2025-12-30,5.38,2025-04-17,-18.7,53.15,2021-06-09,5.38,2025-04-17,89.9,445433,0.0314,2025-05-12,25.0,2025-05-12,25.0,5.38,2025-04-17,2025-05-12,True
META,META,Business description unavailable.,USD,665.95,665.95,2025-12-30,483.57,2025-04-21,-7.1,788.82,2025-08-12,588.67,2025-11-20,25.4,17024296,0.0216,,,2025-05-12,21.0,483.57,2025-04-21,2025-05-12,True
QRVO,QRVO,Business description unavailable.,USD,85.81,85.81,2025-12-30,50.81,2025-04-08,-5.2,199.54,2021-04-29,50.81,2025-04-08,74.5,1083900,0.0226,2025-04-30,22.0,2025-04-30,22.0,56.82,2025-04-16,2025-05-12,True
GTES,GTES,Business description unavailable.,USD,21.47,21.47,2025-12-31,15.56,2025-04-08,-16.6,26.14,2025-08-28,21.18,2025-11-20,19.0,2095276,0.0231,,,2025-05-08,30.0,16.36,2025-04-21,2025-05-12,True
NEGG,NEGG,Business description unavailable.,USD,52.6,52.6,2025-12-30,3.5,2025-05-05,21.1,1351.4,2021-07-07,3.5,2025-05-05,99.7,145803,0.079,2025-05-12,7.0,2025-05-12,7.0,3.5,2025-05-05,2025-05-12,True
GTM,GTM,Business description unavailable.,USD,10.03,10.03,2025-12-30,7.41,2025-04-08,-2.3,77.35,2021-11-17,7.41,2025-04-08,90.4,4979273,0.021,2025-05-12,34.0,2025-05-12,34.0,7.67,2025-04-21,2025-05-12,True
SHC,SHC,Business description unavailable.,USD,17.75,17.75,2025-12-30,9.8,2025-04-08,9.6,28.98,2021-03-12,5.95,2022-11-17,79.5,2297713,0.0158,2022-11-21,4.0,2025-05-05,27.0,10.32,2025-04-21,2025-05-12,True
CWK,CWK,Business description unavailable.,USD,16.42,16.42,2025-12-30,7.9,2025-04-21,2.8,23.12,2022-02-16,6.51,2023-10-25,71.8,1884343,0.0204,2023-11-14,20.0,2025-05-12,21.0,7.9,2025-04-21,2025-05-12,True
SHOO,SHOO,Business description unavailable.,USD,42.19,42.19,2025-12-30,19.15,2025-04-16,23.6,48.13,2024-10-01,19.15,2025-04-16,60.2,947846,0.0261,2025-05-12,26.0,2025-05-12,26.0,19.15,2025-04-16,2025-05-12,True
NVT,NVT,Business description unavailable.,USD,103.01,103.01,2025-12-30,44.83,2025-04-08,3.1,114.35,2025-10-31,94.99,2025-12-17,16.9,2279766,0.0255,,,2025-05-02,24.0,47.93,2025-04-21,2025-05-12,True
LFUS,LFUS,Business description unavailable.,USD,257.35,257.35,2025-12-30,148.31,2025-04-08,0.1,317.49,2021-11-17,148.31,2025-04-08,53.3,206270,0.0182,2025-05-05,27.0,2025-05-05,27.0,150.94,2025-04-16,2025-05-12,True
PWR,PWR,Business description unavailable.,USD,428.81,428.81,2025-12-30,236.5,2025-03-10,1.9,466.91,2025-12-11,414.25,2025-12-17,11.3,982496,0.0227,,,2025-05-01,52.0,253.64,2025-04-21,2025-05-12,True
GAP,GAP,Business description unavailable.,USD,25.9,25.9,2025-12-30,17.21,2025-04-08,20.6,30.39,2021-05-17,6.79,2023-05-25,77.7,8927973,0.0258,2023-06-12,18.0,2025-05-02,24.0,17.96,2025-04-16,2025-05-12,True
MLCO,MLCO,Business description unavailable.,USD,7.61,7.61,2025-12-30,4.61,2025-04-08,-18.3,23.37,2021-03-03,4.48,2022-05-11,80.8,1436443,0.0236,2022-06-06,26.0,2025-05-12,34.0,4.74,2025-04-16,2025-05-12,True
NVRI,NVRI,Business description unavailable.,USD,18.0,18.0,2025-12-30,4.88,2025-04-08,46.9,23.53,2021-06-08,3.74,2022-09-30,84.1,2151486,0.0374,2022-10-28,28.0,2025-04-24,16.0,5.68,2025-04-15,2025-05-12,True
SIG,SIG,Business description unavailable.,USD,83.04,83.04,2025-12-30,45.99,2025-03-13,-13.3,107.25,2024-05-31,45.99,2025-03-13,57.1,1008956,0.0279,2025-03-24,11.0,2025-03-24,11.0,51.93,2025-04-21,2025-05-12,True
FUJIF,FUJIF,Business description unavailable.,USD,19.54,19.54,2025-12-30,17.01,2025-04-04,-17.9,27.59,2021-09-24,14.35,2022-10-18,48.0,176,0.0325,2023-05-26,220.0,2025-05-12,38.0,17.01,2025-04-14,2025-05-12,True
EVR,EVR,Business description unavailable.,USD,343.64,343.64,2025-12-30,162.33,2025-04-08,4.1,361.83,2025-09-18,290.89,2025-10-30,19.6,322966,0.0219,,,2025-05-02,24.0,173.92,2025-04-21,2025-05-12,True
CPRI,CPRI,Business description unavailable.,USD,24.51,24.51,2025-12-30,12.48,2025-04-08,16.8,70.76,2022-02-16,12.48,2025-04-08,82.4,2533833,0.026,2025-04-09,1.0,2025-04-09,1.0,13.27,2025-04-16,2025-05-12,True
LIF,LIF,Business description unavailable.,USD,66.73,66.73,2025-12-30,31.62,2025-04-08,-37.1,110.89,2025-10-06,60.43,2025-12-17,45.5,941540,0.0431,,,2025-04-29,21.0,36.02,2025-04-14,2025-05-12,True
SFIX,SFIX,Business description unavailable.,USD,5.37,5.37,2025-12-30,2.75,2025-04-08,29.7,106.41,2021-01-27,2.1,2024-05-10,98.0,2593870,0.034,2024-06-05,26.0,2025-05-08,30.0,2.98,2025-04-16,2025-05-12,True
NET,NET,Business description unavailable.,USD,199.62,199.62,2025-12-30,97.08,2025-04-04,-8.0,253.3,2025-10-31,186.38,2025-11-21,26.4,2497403,0.029,,,2025-05-09,35.0,102.11,2025-04-21,2025-05-12,True
CLNE,CLNE,Business description unavailable.,USD,2.1,2.1,2025-12-30,1.32,2025-04-08,-20.2,18.64,2021-02-09,1.32,2025-04-08,92.9,1133716,0.0351,2025-05-12,34.0,2025-05-12,34.0,1.32,2025-04-15,2025-05-12,True
FLEX,FLEX,Business description unavailable.,USD,61.67,61.67,2025-12-30,26.68,2025-04-04,6.3,72.08,2025-12-10,61.67,2025-12-30,14.4,6530303,0.0294,,,2025-04-25,21.0,30.53,2025-04-21,2025-05-12,True
ROG,ROG,Business description unavailable.,USD,93.55,93.55,2025-12-30,52.69,2025-04-16,14.3,273.96,2022-01-07,52.69,2025-04-16,80.8,141843,0.022,2025-05-12,26.0,2025-05-12,26.0,52.69,2025-04-16,2025-05-12,True
FUTU,FUTU,Business description unavailable.,USD,165.27,165.27,2025-12-30,74.81,2025-04-10,-6.3,199.04,2025-10-31,153.79,2025-11-20,22.7,1234803,0.0342,,,2025-05-02,22.0,79.65,2025-04-17,2025-05-12,True
LIVN,LIVN,Business description unavailable.,USD,62.28,62.28,2025-12-30,33.85,2025-04-08,23.1,92.68,2021-11-09,33.85,2025-04-08,63.5,575916,0.0228,2025-05-08,30.0,2025-05-08,30.0,34.61,2025-04-21,2025-05-12,True
RL,RL,Business description unavailable.,USD,358.66,358.66,2025-12-30,180.73,2025-04-08,13.3,370.76,2025-12-15,356.89,2025-12-29,3.7,686720,0.0175,,,2025-05-05,27.0,199.96,2025-04-14,2025-05-12,True
RIVN,RIVN,Business description unavailable.,USD,19.59,19.59,2025-12-30,10.61,2025-03-13,34.1,172.01,2021-11-16,8.4,2024-04-15,95.1,44963550,0.0493,2024-05-14,29.0,2025-05-02,50.0,11.15,2025-04-21,2025-05-12,True
NRG,NRG,Business description unavailable.,USD,160.43,160.43,2025-12-30,82.84,2025-04-04,-0.7,178.04,2025-10-29,149.48,2025-12-17,16.0,1772646,0.0253,,,2025-04-28,24.0,92.24,2025-04-21,2025-05-12,True
RIG,RIG,Business description unavailable.,USD,4.13,4.13,2025-12-30,2.13,2025-04-21,27.9,8.8,2023-07-31,2.13,2025-04-21,75.8,31231186,0.0308,2025-05-12,21.0,2025-05-12,21.0,2.13,2025-04-21,2025-05-12,True
FLYW,FLYW,Business description unavailable.,USD,14.15,14.15,2025-12-30,8.42,2025-04-10,5.0,53.96,2021-10-14,8.42,2025-04-10,84.4,1371426,0.0198,2025-05-08,28.0,2025-05-08,28.0,8.6,2025-04-23,2025-05-12,True
FWRD,FWRD,Business description unavailable.,USD,25.29,25.29,2025-12-30,10.5,2025-04-08,1.4,121.98,2022-01-04,10.5,2025-04-08,91.4,488513,0.0355,2025-04-09,1.0,2025-04-09,1.0,14.23,2025-04-29,2025-05-12,True
SCSC,SCSC,Business description unavailable.,USD,39.54,39.54,2025-12-30,29.63,2025-04-08,-9.8,53.11,2024-12-11,29.63,2025-04-08,44.2,186630,0.0177,2025-05-09,31.0,2025-05-09,31.0,31.11,2025-04-14,2025-05-12,True
CMCO,CMCO,Business description unavailable.,USD,17.64,17.64,2025-12-30,12.5,2025-04-10,19.6,52.92,2021-05-14,12.5,2025-04-10,76.4,214873,0.0332,2025-05-08,28.0,2025-05-08,28.0,12.8,2025-04-21,2025-05-12,True
GPRE,GPRE,Business description unavailable.,USD,9.73,9.73,2025-12-30,3.3,2025-04-21,7.9,43.86,2021-11-08,3.3,2025-04-21,92.5,1169753,0.0485,2025-05-12,21.0,2025-05-12,21.0,3.3,2025-04-21,2025-05-12,True
CLSK,CLSK,Business description unavailable.,USD,10.42,10.42,2025-12-30,6.72,2025-03-31,-28.6,40.39,2021-01-07,1.78,2022-12-19,95.6,30948220,0.0654,2023-01-10,22.0,2025-04-22,22.0,7.28,2025-04-15,2025-05-12,True
CTOS,CTOS,Business description unavailable.,USD,5.79,5.79,2025-12-30,3.39,2025-04-08,-11.1,11.28,2021-11-11,3.11,2024-10-09,72.4,793493,0.0301,2024-10-31,22.0,2025-05-12,34.0,3.39,2025-04-16,2025-05-12,True
LRCX,LRCX,Business description unavailable.,USD,173.78,173.78,2025-12-30,58.73,2025-04-04,21.9,178.07,2025-12-26,,,,10745996,0.0309,,,2025-05-12,38.0,62.01,2025-04-21,2025-05-12,True
LREN3.SA,LREN3.SA,Business description unavailable.,BRL,13.45,,2025-12-30,10.22,2025-02-26,-9.6,33.58,2021-06-08,9.72,2023-10-30,71.1,19053003,0.0232,2023-11-29,30.0,2025-04-28,61.0,12.13,2025-04-16,2025-05-12,False
RCAT,RCAT,Business description unavailable.,USD,7.79,7.79,2025-12-30,4.66,2025-04-21,-25.6,15.38,2025-10-13,6.14,2025-11-20,60.1,6801430,0.0702,2025-12-04,14.0,2025-05-12,21.0,4.66,2025-04-21,2025-05-12,True
RBRK,RBRK,Business description unavailable.,USD,77.87,77.87,2025-12-30,51.77,2025-04-04,-5.5,99.74,2025-06-02,66.59,2025-11-21,33.2,3813220,0.038,2025-12-08,17.0,2025-04-24,20.0,59.28,2025-04-21,2025-05-12,True
PSTG,PSTG,Business description unavailable.,USD,67.79,67.79,2025-12-30,37.18,2025-04-04,-20.9,98.7,2025-10-31,66.32,2025-12-17,32.8,4709813,0.0503,,,2025-05-08,34.0,40.21,2025-04-21,2025-05-12,True
ROK,ROK,Business description unavailable.,USD,393.68,393.68,2025-12-30,216.41,2025-04-08,13.1,413.05,2025-12-11,389.54,2025-12-17,5.7,913050,0.0147,,,2025-05-08,30.0,224.28,2025-04-21,2025-05-12,True
MEG,MEG,Business description unavailable.,USD,25.58,25.58,2025-12-30,10.74,2025-04-08,-9.2,78.21,2021-11-16,10.74,2025-04-08,86.3,326883,0.0259,2025-04-14,6.0,2025-04-14,6.0,14.09,2025-04-21,2025-05-12,True
GLDD,GLDD,Business description unavailable.,USD,13.2,13.2,2025-12-30,7.67,2025-03-10,10.8,16.17,2021-05-03,4.8,2023-03-23,70.3,405956,0.0229,2023-05-15,53.0,2025-05-06,57.0,8.55,2025-04-21,2025-05-12,True
DGII,DGII,Business description unavailable.,USD,44.15,44.15,2025-12-30,23.13,2025-04-08,21.5,47.21,2025-12-11,43.56,2025-12-17,7.7,314356,0.0209,,,2025-05-08,30.0,25.81,2025-04-14,2025-05-12,True
SSTK,SSTK,Business description unavailable.,USD,18.85,18.85,2025-12-30,13.83,2025-04-08,-8.6,109.67,2021-10-18,13.83,2025-04-08,87.4,245666,0.0356,2025-05-12,34.0,2025-05-12,34.0,14.24,2025-04-16,2025-05-12,True
MNSO,MNSO,Business description unavailable.,USD,18.93,18.93,2025-12-30,14.31,2025-04-08,-16.0,31.31,2021-02-08,4.2,2022-09-27,86.6,657200,0.0194,2022-10-04,7.0,2025-05-09,31.0,15.6,2025-04-16,2025-05-12,True
CGNX,CGNX,Business description unavailable.,USD,36.37,36.37,2025-12-30,23.12,2025-04-08,-20.5,91.14,2021-02-12,23.12,2025-04-08,74.6,1791203,0.0326,2025-05-12,34.0,2025-05-12,34.0,23.34,2025-04-21,2025-05-12,True
